timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_speed@km/h,enhanced_altitude@m,heart_rate@bpm,cadence@rpm,temperature@C,fractional_cadence@rpm
2021-12-23T04:43:39+00:00,-37.40775282494724,145.75306319631636,1e-05,0.0,919.8,103,0,35,0.0
2021-12-23T04:43:43+00:00,-37.40775190293789,145.75306311249733,5e-05,0.0,919.8,100,0,35,0.0
2021-12-23T04:43:49+00:00,-37.407748717814684,145.75306101702154,8e-05,0.0,919.8,101,0,35,0.0
2021-12-23T04:43:55+00:00,-37.4077445268631,145.75306034646928,0.00023999999999999998,0.0,919.8,101,0,35,0.0
2021-12-23T04:44:01+00:00,-37.40774410776794,145.75306034646928,0.00026000000000000003,0.0,919.8,98,63,35,0.5
2021-12-23T04:44:05+00:00,-37.40774410776794,145.75306529179215,0.00065,0.0,919.8,95,0,35,0.0
2021-12-23T04:44:11+00:00,-37.40774410776794,145.7530735898763,0.0013,0.0,919.8,94,0,34,0.0
2021-12-23T04:44:17+00:00,-37.40774410776794,145.75307526625693,0.0014399999999999999,0.0,919.8,93,0,34,0.0
2021-12-23T04:44:23+00:00,-37.407742431387305,145.75307711027563,0.00166,0.0,919.8,93,0,34,0.0
2021-12-23T04:44:29+00:00,-37.40773446857929,145.7530891802162,0.00302,0.0,919.8,94,0,34,0.0
2021-12-23T04:44:32+00:00,-37.407732708379626,145.75309387408197,0.00348,0.0,919.8,97,0,34,0.0
2021-12-23T04:44:38+00:00,-37.40772809833288,145.75310099869967,0.0042699999999999995,0.0,919.8,96,0,34,0.0
2021-12-23T04:44:43+00:00,-37.407723320648074,145.75310694985092,0.00498,0.0,919.8,93,0,34,0.0
2021-12-23T04:44:49+00:00,-37.40771921351552,145.75311306864023,0.005679999999999999,0.0,919.8,93,0,34,0.0
2021-12-23T04:44:53+00:00,-37.40771778859198,145.75311499647796,0.005900000000000001,0.0,919.8,96,0,34,0.0
2021-12-23T04:44:56+00:00,-37.40771711803973,145.7531161699444,0.006019999999999999,0.0,919.8,99,0,34,0.0
2021-12-23T04:44:58+00:00,-37.40771669894457,145.75311684049666,0.0060999999999999995,0.0,919.8,102,0,34,0.0
2021-12-23T04:45:04+00:00,-37.407716028392315,145.75311818160117,0.00624,0.0,919.8,105,0,34,0.0
2021-12-23T04:45:10+00:00,-37.40771619603038,145.75311868451536,0.0062699999999999995,0.0,919.8,102,0,34,0.0
2021-12-23T04:45:13+00:00,-37.40771627984941,145.7531187683344,0.0062699999999999995,0.0,919.8,99,0,34,0.0
2021-12-23T04:45:16+00:00,-37.40771636366844,145.7531187683344,0.0062699999999999995,0.0,919.8,95,0,34,0.0
2021-12-23T04:45:21+00:00,-37.40771636366844,145.7531187683344,0.0062699999999999995,0.0,919.8,92,0,34,0.0
2021-12-23T04:45:27+00:00,-37.40771636366844,145.7531187683344,0.0062699999999999995,0.0,919.8,91,0,35,0.0
2021-12-23T04:45:33+00:00,-37.40771636366844,145.7531187683344,0.0062699999999999995,0.0,919.8,92,0,35,0.0
2021-12-23T04:45:39+00:00,-37.40771636366844,145.75311885215342,0.00628,0.0,919.8,94,0,35,0.0
2021-12-23T04:45:45+00:00,-37.40771627984941,145.75311893597245,0.0062900000000000005,0.0,919.8,94,0,35,0.0
2021-12-23T04:45:51+00:00,-37.40771627984941,145.75311901979148,0.0062900000000000005,0.0,919.8,94,0,35,0.0
2021-12-23T04:45:57+00:00,-37.40771619603038,145.75311901979148,0.0063,0.0,919.8,93,0,35,0.0
2021-12-23T04:46:03+00:00,-37.40771611221135,145.75311901979148,0.0063,0.0,919.8,94,0,35,0.0
2021-12-23T04:46:06+00:00,-37.40771611221135,145.75311893597245,0.0063,0.0,919.8,98,0,35,0.0
2021-12-23T04:46:09+00:00,-37.407716028392315,145.75311893597245,0.0063,0.0,919.8,101,0,35,0.0
2021-12-23T04:46:11+00:00,-37.40771594457328,145.75311893597245,0.0063,0.0,919.8,105,0,35,0.0
2021-12-23T04:46:13+00:00,-37.40771594457328,145.75311893597245,0.00631,0.0,919.8,108,0,35,0.0
2021-12-23T04:46:19+00:00,-37.40771577693522,145.75311901979148,0.00632,0.0,919.8,109,0,35,0.0
2021-12-23T04:46:25+00:00,-37.407715525478125,145.75311910361052,0.00634,0.0,919.8,107,0,35,0.0
2021-12-23T04:46:30+00:00,-37.407715106382966,145.75311918742955,0.00637,0.0,919.8,104,0,35,0.0
2021-12-23T04:46:33+00:00,-37.40771485492587,145.75311918742955,0.00638,0.0,919.8,101,0,35,0.0
2021-12-23T04:46:39+00:00,-37.40771426819265,145.75311918742955,0.00641,0.0,919.8,100,0,35,0.0
2021-12-23T04:46:42+00:00,-37.407714016735554,145.75311918742955,0.00642,0.0,917.2,100,0,35,0.0
2021-12-23T04:46:44+00:00,-37.40771376527846,145.75311918742955,0.00643,0.0,917.2,101,0,35,0.0
2021-12-23T04:46:50+00:00,-37.40771326236427,145.75311910361052,0.00645,0.0,917.5999999999999,103,0,35,0.0
2021-12-23T04:46:56+00:00,-37.407712591812015,145.75311901979148,0.0064800000000000005,0.0,917.5999999999999,103,0,35,0.0
2021-12-23T04:47:02+00:00,-37.40771200507879,145.75311893597245,0.0065,0.0,918.0,103,0,35,0.0
2021-12-23T04:47:07+00:00,-37.407711585983634,145.75311885215342,0.00652,0.0,917.5999999999999,100,0,35,0.0
2021-12-23T04:47:13+00:00,-37.40771099925041,145.7531187683344,0.006549999999999999,0.0,917.8,99,0,35,0.0
2021-12-23T04:47:19+00:00,-37.40771041251719,145.75311868451536,0.00657,0.0,918.0,97,0,35,0.0
2021-12-23T04:47:25+00:00,-37.407709741964936,145.75311860069633,0.0066,0.0,917.5999999999999,101,0,35,0.0
2021-12-23T04:47:31+00:00,-37.407709155231714,145.7531185168773,0.00662,0.0,917.2,98,0,35,0.0
2021-12-23T04:47:37+00:00,-37.40770856849849,145.75311843305826,0.00664,0.0,917.2,100,0,35,0.0
2021-12-23T04:47:38+00:00,-37.40770848467946,145.75311834923923,0.00664,0.0,917.2,104,0,36,0.0
2021-12-23T04:47:39+00:00,-37.40770840086043,145.75311834923923,0.00664,0.0,917.2,100,0,36,0.0
2021-12-23T04:47:44+00:00,-37.40770798176527,145.75311818160117,0.00666,0.0,917.2,97,0,36,0.0
2021-12-23T04:47:50+00:00,-37.40770739503205,145.7531180139631,0.00667,0.0,917.2,100,0,36,0.0
2021-12-23T04:47:52+00:00,-37.407707227393985,145.75311793014407,0.00667,0.0,917.2,100,0,36,0.0
2021-12-23T04:47:58+00:00,-37.40770664066076,145.75311767868698,0.006679999999999999,0.0,917.2,100,0,36,0.0
2021-12-23T04:48:04+00:00,-37.40770597010851,145.75311734341085,0.0067,0.0,917.2,98,0,36,0.0
2021-12-23T04:48:10+00:00,-37.40765023045242,145.75309479609132,0.01227,0.0,917.2,99,0,36,0.0
2021-12-23T04:48:12+00:00,-37.40762248635292,145.75308649800718,0.01442,0.0,917.2,98,41,36,0.5
2021-12-23T04:48:18+00:00,-37.40756683051586,145.75305841863155,0.01728,0.0,917.2,97,0,36,0.0
2021-12-23T04:48:24+00:00,-37.407545456662774,145.7530767749995,0.02027,0.0,917.2,97,0,36,0.0
