timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_speed@km/h,enhanced_altitude@m,heart_rate@bpm,cadence@rpm,temperature@C,fractional_cadence@rpm
2020-11-23T06:39:59+00:00,-37.82031864859164,144.94317864999175,0.0,12.427200000000001,5.399999999999977,101,55,29,0.0
2020-11-23T06:40:00+00:00,-37.82033474184573,144.94318217039108,0.00417,15.015600000000001,5.399999999999977,101,65,29,0.0
2020-11-23T06:40:03+00:00,-37.82037313096225,144.94316859170794,0.01786,16.4268,5.399999999999977,104,45,29,0.0
2020-11-23T06:40:04+00:00,-37.820382015779614,144.9431671667844,0.02231,16.0236,5.399999999999977,105,43,29,0.0
2020-11-23T06:40:08+00:00,-37.82039416953921,144.9432308692485,0.038939999999999995,14.31,5.0,106,19,29,0.0
2020-11-23T06:40:11+00:00,-37.820498775690794,144.94336556643248,0.0511,15.1164,4.800000000000011,108,64,29,0.0
2020-11-23T06:40:12+00:00,-37.820510007441044,144.94341694749892,0.05539,15.4872,4.600000000000023,108,59,29,0.0
2020-11-23T06:40:17+00:00,-37.82059424556792,144.94368977844715,0.08174,21.096,5.199999999999989,107,62,29,0.0
2020-11-23T06:40:20+00:00,-37.820531548932195,144.9438336957246,0.09988,22.338,5.199999999999989,107,51,29,0.0
2020-11-23T06:40:22+00:00,-37.82050967216492,144.94394140318036,0.11309000000000001,23.8824,5.0,104,51,29,0.0
2020-11-23T06:40:23+00:00,-37.82048159278929,144.94398599490523,0.11982999999999999,24.2532,5.0,103,51,29,0.0
2020-11-23T06:40:27+00:00,-37.820379668846726,144.9441883340478,0.14702,24.922800000000002,4.600000000000023,99,53,29,0.0
2020-11-23T06:40:28+00:00,-37.82037463970482,144.94423627853394,0.15394,24.922800000000002,4.0,99,53,29,0.0
2020-11-23T06:40:29+00:00,-37.82036868855357,144.94429553858936,0.16088999999999998,24.922800000000002,3.6000000000000227,99,53,29,0.0
2020-11-23T06:40:33+00:00,-37.820344464853406,144.9445277173072,0.18778,24.015600000000003,4.199999999999989,101,71,29,0.0
2020-11-23T06:40:35+00:00,-37.82030263915658,144.94465344585478,0.20141,24.922800000000002,4.800000000000011,102,72,29,0.0
2020-11-23T06:40:39+00:00,-37.82022560946643,144.9449185654521,0.22965,25.5636,4.399999999999977,102,74,29,0.0
2020-11-23T06:40:40+00:00,-37.82023759558797,144.94496307335794,0.23675,25.5636,4.399999999999977,102,74,29,0.0
2020-11-23T06:40:43+00:00,-37.82026659697294,144.94512224569917,0.25783999999999996,25.1604,4.600000000000023,101,72,29,0.0
2020-11-23T06:40:44+00:00,-37.8202860429883,144.945182595402,0.26479,25.0236,4.600000000000023,102,81,29,0.0
2020-11-23T06:40:47+00:00,-37.82057790085673,144.94537437334657,0.28458999999999995,22.672800000000002,5.0,103,51,29,0.0
2020-11-23T06:40:51+00:00,-37.82098727300763,144.9456852581352,0.30598000000000003,15.148800000000001,5.199999999999989,104,0,29,0.0
2020-11-23T06:40:55+00:00,-37.82101686112583,144.94578877463937,0.31775,8.262,5.199999999999989,102,0,29,0.0
2020-11-23T06:40:57+00:00,-37.82101686112583,144.94578877463937,0.32125,4.3272,5.399999999999977,102,0,29,0.0
2020-11-23T06:41:06+00:00,-37.820994313806295,144.9459637887776,0.32125,13.068,5.600000000000023,106,52,29,0.0
2020-11-23T06:41:07+00:00,-37.82098492607474,144.94602053426206,0.32554,15.418800000000001,5.399999999999977,107,55,29,0.0
2020-11-23T06:41:13+00:00,-37.82090228050947,144.9465032480657,0.35841,21.564,5.0,107,43,29,0.0
2020-11-23T06:41:19+00:00,-37.820826256647706,144.94692125357687,0.39277999999999996,18.6768,5.800000000000011,108,0,29,0.0
2020-11-23T06:41:20+00:00,-37.82081368379295,144.94697934016585,0.39773000000000003,17.802000000000003,5.800000000000011,108,9,29,0.0
2020-11-23T06:41:22+00:00,-37.82083421945572,144.94706156663597,0.40641000000000005,14.4108,6.0,109,9,29,0.0
2020-11-23T06:41:23+00:00,-37.82085735350847,144.9470939207822,0.41,12.9312,5.800000000000011,110,9,29,0.0
2020-11-23T06:41:24+00:00,-37.82089373096824,144.94712065905333,0.4136,12.9312,5.600000000000023,109,15,29,0.0
2020-11-23T06:41:26+00:00,-37.82099699601531,144.94715385138988,0.42155000000000004,15.688799999999999,4.800000000000011,109,47,29,0.0
2020-11-23T06:41:27+00:00,-37.82105332240462,144.94717572815716,0.42632,17.197200000000002,4.199999999999989,109,47,29,0.0
2020-11-23T06:41:28+00:00,-37.82111216336489,144.947199113667,0.43156,18.846,4.0,109,56,29,0.0
2020-11-23T06:41:29+00:00,-37.82116656191647,144.94722459465265,0.43691,19.2816,3.8000000000000114,111,56,29,0.0
2020-11-23T06:41:31+00:00,-37.821290446445346,144.9472944997251,0.44904,22.5396,3.3999999999999773,113,69,29,0.0
2020-11-23T06:41:32+00:00,-37.82135331071913,144.9473121855408,0.45582999999999996,24.487199999999998,3.3999999999999773,116,71,29,0.0
2020-11-23T06:41:34+00:00,-37.8214811347425,144.94734219275415,0.46956,24.7896,3.6000000000000227,120,69,29,0.0
2020-11-23T06:41:37+00:00,-37.821672745049,144.94740271009505,0.49041,25.0236,5.0,119,73,28,0.0
2020-11-23T06:41:38+00:00,-37.821731083095074,144.94742517359555,0.49725,24.620400000000004,5.600000000000023,118,69,28,0.0
2020-11-23T06:41:40+00:00,-37.82185010612011,144.9474715255201,0.51084,24.2532,6.199999999999989,116,70,28,0.0
2020-11-23T06:41:41+00:00,-37.821909030899405,144.947489798069,0.5174,23.616,6.0,116,68,28,0.0
2020-11-23T06:41:43+00:00,-37.822018498554826,144.94752181693912,0.52999,21.9348,5.600000000000023,115,28,28,0.0
2020-11-23T06:41:45+00:00,-37.8221130464226,144.94754419662058,0.54112,19.854,5.600000000000023,114,28,28,0.0
2020-11-23T06:41:48+00:00,-37.822230057790875,144.9475569371134,0.5558200000000001,15.8544,5.199999999999989,113,0,28,0.0
2020-11-23T06:41:50+00:00,-37.82229183241725,144.94753430597484,0.5638099999999999,14.277600000000001,4.800000000000011,113,0,28,0.0
2020-11-23T06:41:52+00:00,-37.8223152179271,144.94745585136116,0.5718,14.4792,4.199999999999989,115,48,28,0.0
2020-11-23T06:41:55+00:00,-37.822299879044294,144.94728913530707,0.5862200000000001,19.6524,3.8000000000000114,117,59,28,0.0
2020-11-23T06:41:58+00:00,-37.822265764698386,144.94712233543396,0.60284,19.6524,4.399999999999977,118,40,28,0.0
2020-11-23T06:41:59+00:00,-37.822255454957485,144.94706952944398,0.60813,19.047600000000003,4.800000000000011,118,40,28,0.0
2020-11-23T06:42:02+00:00,-37.82224648632109,144.94695494882762,0.62097,13.536,5.399999999999977,118,0,28,0.0
2020-11-23T06:42:04+00:00,-37.82225327566266,144.94692510925233,0.62675,10.4148,5.600000000000023,117,0,28,0.0
2020-11-23T06:42:06+00:00,-37.822280600667,144.94692116975784,0.6327999999999999,11.286,6.0,116,34,28,0.0
2020-11-23T06:42:09+00:00,-37.82238218933344,144.94695008732378,0.64551,16.761599999999998,6.199999999999989,113,50,28,0.0
2020-11-23T06:42:15+00:00,-37.82262702472508,144.9470336548984,0.6755,18.910800000000002,6.199999999999989,111,55,28,0.0
2020-11-23T06:42:21+00:00,-37.822932209819555,144.94712409563363,0.70868,20.1888,6.800000000000011,113,58,28,0.0
2020-11-23T06:42:22+00:00,-37.82297923229635,144.94713675230742,0.71417,19.785600000000002,6.800000000000011,114,57,28,0.0
2020-11-23T06:42:23+00:00,-37.82302566803992,144.94715033099055,0.71957,19.4148,7.199999999999989,113,55,28,0.0
2020-11-23T06:42:28+00:00,-37.823254242539406,144.947204394266,0.7452300000000001,18.1404,8.399999999999977,113,52,28,0.0
2020-11-23T06:42:30+00:00,-37.82334040850401,144.94721948169172,0.75551,18.6084,9.800000000000011,114,56,28,0.0
2020-11-23T06:42:32+00:00,-37.823438392952085,144.94723021052778,0.76601,18.9468,10.800000000000011,117,54,28,0.0
2020-11-23T06:42:36+00:00,-37.82362472265959,144.94720322079957,0.78734,19.1808,9.600000000000023,120,29,28,0.0
2020-11-23T06:42:37+00:00,-37.82366495579481,144.94718662463129,0.79267,19.1808,8.600000000000023,120,29,28,0.0
2020-11-23T06:42:39+00:00,-37.82372698187828,144.94713893160224,0.80272,17.3088,7.399999999999977,121,29,28,0.0
2020-11-23T06:42:40+00:00,-37.823753133416176,144.94711915031075,0.80738,16.7724,7.199999999999989,120,0,28,0.0
2020-11-23T06:42:43+00:00,-37.82379294745624,144.94709165766835,0.81775,10.296,7.399999999999977,117,0,28,0.0
2020-11-23T06:42:44+00:00,-37.82380107790232,144.9470957648009,0.8206100000000001,10.296,7.600000000000023,117,0,28,0.0
2020-11-23T06:42:45+00:00,-37.82380962744355,144.94710699655116,0.8234600000000001,10.2636,7.600000000000023,117,0,28,0.0
2020-11-23T06:42:47+00:00,-37.82381440512836,144.9471361655742,0.8291499999999999,10.2636,7.600000000000023,119,0,28,0.0
2020-11-23T06:42:48+00:00,-37.82380602322519,144.9471448827535,0.83209,10.566,7.399999999999977,119,0,28,0.0
2020-11-23T06:42:52+00:00,-37.82372999936342,144.94718461297452,0.8451900000000001,13.374,7.399999999999977,118,0,28,0.0
2020-11-23T06:42:53+00:00,-37.82371633686125,144.94721302762628,0.8489,13.374,7.199999999999989,117,0,28,0.0
2020-11-23T06:42:55+00:00,-37.8237085416913,144.9472670070827,0.8557400000000001,11.2644,6.600000000000023,117,0,27,0.0
2020-11-23T06:42:56+00:00,-37.82371088862419,144.94729491882026,0.8585900000000001,10.256400000000001,6.600000000000023,118,0,27,0.0
2020-11-23T06:42:58+00:00,-37.82372589223087,144.94735258631408,0.8639600000000001,9.662400000000002,6.800000000000011,118,0,27,0.0
2020-11-23T06:43:00+00:00,-37.823752546682954,144.9474379979074,0.8704400000000001,13.698,6.399999999999977,117,0,27,0.0
2020-11-23T06:43:04+00:00,-37.82379780896008,144.9476676620543,0.88962,20.491200000000003,5.800000000000011,115,60,27,0.0
2020-11-23T06:43:07+00:00,,,0.90698,20.8296,5.800000000000011,114,61,27,0.0
2020-11-23T06:43:13+00:00,,,0.93783,16.092,5.800000000000011,113,18,27,0.0
2020-11-23T06:43:18+00:00,-37.82373142428696,144.94863501749933,0.9622200000000001,21.5676,7.0,114,84,27,0.0
2020-11-23T06:43:19+00:00,-37.823728239163756,144.94870400056243,0.96821,21.5676,7.199999999999989,115,78,27,0.0
2020-11-23T06:43:21+00:00,-37.82373880036175,144.94882646016777,0.98005,21.096,7.600000000000023,115,74,27,0.0
2020-11-23T06:43:22+00:00,-37.823740895837545,144.94888781569898,0.9857100000000001,20.358,7.600000000000023,115,70,27,0.0
2020-11-23T06:43:24+00:00,-37.82375573180616,144.9490168131888,0.9965700000000001,19.3176,7.0,114,77,27,0.0
2020-11-23T06:43:27+00:00,-37.823803927749395,144.9492118600756,1.01299,19.987199999999998,7.0,110,38,27,0.0
2020-11-23T06:43:30+00:00,-37.823850363492966,144.9493905622512,1.02964,19.987199999999998,7.600000000000023,111,24,27,0.0
2020-11-23T06:43:32+00:00,-37.82386830076575,144.94952123612165,1.0408199999999999,20.1564,8.0,111,59,27,0.0
2020-11-23T06:43:35+00:00,-37.82391792163253,144.94973061606288,1.05774,20.3904,7.600000000000023,113,59,27,0.0
2020-11-23T06:43:37+00:00,-37.823941642418504,144.94986162520945,1.0690899999999999,20.491200000000003,7.199999999999989,113,60,27,0.0
2020-11-23T06:43:40+00:00,-37.82397022470832,144.95004636235535,1.0862100000000001,20.491200000000003,6.600000000000023,111,59,27,0.0
2020-11-23T06:43:41+00:00,-37.823980282992125,144.95010637678206,1.0919,20.491200000000003,6.600000000000023,111,58,27,0.0
2020-11-23T06:43:44+00:00,-37.8240058477968,144.9502880126238,1.10848,19.785600000000002,7.800000000000011,111,56,27,0.0
2020-11-23T06:43:46+00:00,-37.82401288859546,144.9504146631807,1.1195599999999999,20.088,9.199999999999989,111,59,27,0.0
2020-11-23T06:43:47+00:00,-37.82401464879513,144.95047903619707,1.12518,20.253600000000002,9.399999999999977,112,60,27,0.0
2020-11-23T06:43:51+00:00,-37.824024707078934,144.95075019076467,1.14886,21.564,8.800000000000011,115,62,27,0.0
2020-11-23T06:43:57+00:00,-37.824048679322004,144.95115168392658,1.1850399999999999,21.7332,8.600000000000023,115,63,27,0.0
2020-11-23T06:44:03+00:00,-37.824067287147045,144.95155032724142,1.22045,21.229200000000002,8.399999999999977,113,63,27,0.0
2020-11-23T06:44:04+00:00,-37.82407281920314,144.95161545462906,1.2264300000000001,21.564,8.0,112,63,27,0.0
2020-11-23T06:44:05+00:00,-37.82407625578344,144.9516797438264,1.2323,21.096,7.800000000000011,111,63,27,0.0
2020-11-23T06:44:07+00:00,-37.82407927326858,144.9518023710698,1.24353,19.7496,7.600000000000023,110,37,27,0.0
2020-11-23T06:44:10+00:00,-37.82408991828561,144.95196741074324,1.25923,17.9712,7.0,107,0,27,0.0
2020-11-23T06:44:11+00:00,-37.82409578561783,144.95201577432454,1.2641099999999998,17.568,7.0,106,0,27,0.0
2020-11-23T06:44:12+00:00,-37.82410911284387,144.95205751620233,1.26872,16.5924,7.0,105,0,27,0.0
2020-11-23T06:44:14+00:00,-37.82416669651866,144.95210914872587,1.2770899999999998,15.015600000000001,7.800000000000011,105,0,27,0.0
2020-11-23T06:44:19+00:00,-37.824286641553044,144.95214452035725,1.29268,9.306000000000001,9.0,106,0,27,0.0
2020-11-23T06:44:23+00:00,-37.824381021782756,144.95225172489882,1.30731,15.620400000000002,8.199999999999989,108,45,27,0.0
2020-11-23T06:44:27+00:00,-37.82448638230562,144.95253511704504,1.33176,24.6888,7.399999999999977,109,80,27,0.0
2020-11-23T06:44:30+00:00,-37.82460934482515,144.95276193134487,1.35443,29.8944,7.199999999999989,110,75,27,0.0
2020-11-23T06:44:31+00:00,-37.82464153133333,144.9528463371098,1.3628699999999998,30.398400000000002,7.399999999999977,111,74,27,0.0
2020-11-23T06:44:32+00:00,-37.82467287965119,144.9529322516173,1.37141,30.7008,7.600000000000023,111,76,27,0.0
