timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_speed@km/h,enhanced_altitude@m,heart_rate@bpm,cadence@rpm,temperature@C,fractional_cadence@rpm
2020-05-18T06:14:07+00:00,-37.81930334866047,144.94494622573256,0.0,13.262400000000001,11.600000000000023,102,65,30,0.0
2020-05-18T06:14:08+00:00,-37.81927468255162,144.94492619298398,0.004889999999999999,17.6148,11.600000000000023,103,66,30,0.0
2020-05-18T06:14:10+00:00,-37.81923168338835,144.9449275340885,0.01537,18.864,11.800000000000011,102,56,30,0.0
2020-05-18T06:14:11+00:00,-37.81921936199069,144.9449040647596,0.02061,18.864,11.800000000000011,103,56,30,0.0
2020-05-18T06:14:12+00:00,-37.8192672226578,144.94371165521443,0.02503,15.9228,11.800000000000011,103,56,30,0.0
2020-05-18T06:14:16+00:00,-37.81937853433192,144.94282401166856,0.03694,8.632800000000001,11.600000000000023,102,0,30,0.0
2020-05-18T06:14:17+00:00,-37.81939429230988,144.9427839461714,0.03934,8.632800000000001,11.600000000000023,102,0,30,0.0
2020-05-18T06:14:18+00:00,-37.81944525428116,144.9427360855043,0.0421,9.943200000000001,11.600000000000023,102,54,30,0.0
2020-05-18T06:14:20+00:00,-37.819574335590005,144.9426872190088,0.04943,13.7736,11.600000000000023,102,50,30,0.0
2020-05-18T06:14:21+00:00,-37.819614904001355,144.94270222261548,0.053270000000000005,13.806000000000001,11.399999999999977,103,55,30,0.0
2020-05-18T06:14:22+00:00,-37.819677013903856,144.94275075383484,0.05783,16.4268,11.399999999999977,104,68,30,0.0
2020-05-18T06:14:23+00:00,-37.819698387756944,144.94281311519444,0.06298,18.5436,11.199999999999989,105,72,29,0.0
2020-05-18T06:14:25+00:00,-37.81966930255294,144.94293834082782,0.07357999999999999,19.4148,11.199999999999989,107,75,29,0.0
2020-05-18T06:14:26+00:00,-37.819656478241086,144.94300204329193,0.07927,20.491200000000003,11.199999999999989,108,79,29,0.0
2020-05-18T06:14:28+00:00,-37.81963971443474,144.94314478710294,0.09121,21.5316,11.399999999999977,109,80,29,0.0
2020-05-18T06:14:30+00:00,-37.819610461592674,144.94327118620276,0.10338,21.9024,11.600000000000023,110,81,29,0.0
2020-05-18T06:14:31+00:00,-37.81958917155862,144.94331896305084,0.1095,22.035600000000002,11.600000000000023,111,81,29,0.0
2020-05-18T06:14:33+00:00,-37.81953535974026,144.943525493145,0.12208,22.809600000000003,11.399999999999977,111,80,29,0.0
2020-05-18T06:14:34+00:00,-37.81950610689819,144.9436595197767,0.1285,23.1444,11.199999999999989,111,79,29,0.0
2020-05-18T06:14:35+00:00,-37.81947551295161,144.94373872876167,0.13513999999999998,23.8824,11.0,111,79,29,0.0
2020-05-18T06:14:38+00:00,-37.819423796609044,144.9439462646842,0.15513,24.0516,10.600000000000023,110,80,29,0.0
2020-05-18T06:14:41+00:00,-37.81937459483743,144.94415061548352,0.1752,24.12,10.600000000000023,108,80,29,0.0
2020-05-18T06:14:43+00:00,-37.81934441998601,144.9442983046174,0.18872999999999998,24.354,10.800000000000011,106,82,29,0.0
2020-05-18T06:14:45+00:00,-37.81930594705045,144.94445638731122,0.20238,24.7212,11.199999999999989,105,85,29,0.0
2020-05-18T06:14:47+00:00,-37.819260684773326,144.9446244444698,0.21627000000000002,25.1244,11.199999999999989,104,84,29,0.0
2020-05-18T06:14:48+00:00,-37.819247022271156,144.94471228681505,0.22325,25.1244,11.199999999999989,103,84,29,0.0
2020-05-18T06:14:54+00:00,-37.81915188767016,144.94520195759833,0.26536000000000004,25.362000000000002,11.0,100,85,29,0.0
2020-05-18T06:14:55+00:00,-37.81914903782308,144.9452814180404,0.27242,25.4268,11.0,99,85,29,0.0
2020-05-18T06:14:56+00:00,-37.81916135922074,144.9453554302454,0.27956,25.6968,11.0,98,84,29,0.0
2020-05-18T06:14:58+00:00,-37.81916077248752,144.94550496339798,0.29384,25.6968,11.199999999999989,97,85,29,0.0
2020-05-18T06:15:02+00:00,-37.81913042999804,144.94582406245172,0.32245999999999997,25.7652,11.399999999999977,97,85,29,0.0
2020-05-18T06:15:03+00:00,-37.81912489794195,144.94590545073152,0.3296,25.6968,11.399999999999977,99,84,29,0.0
2020-05-18T06:15:06+00:00,-37.81906832009554,144.9461535550654,0.35087999999999997,25.5276,11.199999999999989,99,85,29,0.0
2020-05-18T06:15:08+00:00,-37.818991960957646,144.9463020823896,0.36506,25.5276,11.199999999999989,97,76,29,0.0
2020-05-18T06:15:11+00:00,-37.8188993409276,144.9465473368764,0.38595,24.487199999999998,10.399999999999977,96,19,29,0.0
2020-05-18T06:15:14+00:00,-37.818826669827104,144.94669963605702,0.40419,20.9592,9.800000000000011,93,0,28,0.0
2020-05-18T06:15:16+00:00,-37.81876305118203,144.94675529189408,0.41384,16.2576,9.800000000000011,93,75,28,0.0
2020-05-18T06:15:17+00:00,-37.81872667372227,144.94675604626536,0.41836,16.2576,9.800000000000011,92,83,28,0.0
2020-05-18T06:15:19+00:00,-37.81865215860307,144.9467288888991,0.42776,17.6004,10.399999999999977,92,79,28,0.0
2020-05-18T06:15:22+00:00,-37.81848301179707,144.94664364494383,0.44445999999999997,20.9592,10.399999999999977,92,88,28,0.0
2020-05-18T06:15:27+00:00,-37.81818495132029,144.9464329238981,0.47542,23.4144,10.399999999999977,93,80,28,0.0
2020-05-18T06:15:30+00:00,-37.817984372377396,144.94630627334118,0.49579,24.487199999999998,10.600000000000023,95,81,28,0.0
2020-05-18T06:15:32+00:00,-37.81785671599209,144.94622798636556,0.50939,24.487199999999998,10.800000000000011,98,83,28,0.0
2020-05-18T06:15:33+00:00,-37.81779360026121,144.9461963865906,0.5161699999999999,24.4188,10.800000000000011,99,77,28,0.0
2020-05-18T06:15:34+00:00,-37.81774314120412,144.94616621173918,0.5229400000000001,24.354,10.800000000000011,102,79,28,0.0
2020-05-18T06:15:36+00:00,-37.81760232523084,144.94609588757157,0.53627,23.8824,10.600000000000023,105,73,28,0.0
2020-05-18T06:15:42+00:00,-37.8172277379781,144.94589941576123,0.57651,24.6564,10.800000000000011,107,83,28,0.0
2020-05-18T06:15:48+00:00,-37.81690872274339,144.94574166834354,0.61771,24.6564,11.399999999999977,109,81,28,0.0
2020-05-18T06:15:51+00:00,-37.81672826036811,144.94565793313086,0.63824,24.6564,11.0,111,84,28,0.0
2020-05-18T06:15:56+00:00,-37.81644377857447,144.94553714990616,0.67347,25.2252,10.800000000000011,108,81,28,0.0
2020-05-18T06:15:58+00:00,-37.81633464619517,144.94548526592553,0.6874,24.922800000000002,10.800000000000011,108,81,28,0.0
2020-05-18T06:16:04+00:00,-37.81599425710738,144.94534126482904,0.7285900000000001,24.5556,10.399999999999977,106,82,28,0.0
2020-05-18T06:16:08+00:00,-37.815779093652964,144.94523934088647,0.75564,24.1848,10.0,103,78,28,0.0
2020-05-18T06:16:11+00:00,-37.815625201910734,144.94516373611987,0.7757000000000001,23.9832,9.199999999999989,101,80,28,0.0
2020-05-18T06:16:14+00:00,-37.815469801425934,144.9450922384858,0.79557,23.749200000000002,8.600000000000023,100,76,28,0.0
2020-05-18T06:16:16+00:00,-37.8153661172837,144.94504194706678,0.80869,23.5152,8.399999999999977,102,78,28,0.0
2020-05-18T06:16:21+00:00,-37.81510652974248,144.94492946192622,0.84129,23.3784,9.600000000000023,101,70,27,0.0
2020-05-18T06:16:23+00:00,-37.815003264695406,144.94487875141203,0.85423,23.3784,9.600000000000023,103,74,27,0.0
2020-05-18T06:16:27+00:00,-37.81479271128774,144.9447737261653,0.8803799999999999,23.6808,9.399999999999977,106,76,27,0.0
2020-05-18T06:16:33+00:00,-37.81448015011847,144.94461958296597,0.92002,23.8176,10.199999999999989,106,77,27,0.0
2020-05-18T06:16:34+00:00,-37.81442558392882,144.94459653273225,0.92662,23.749200000000002,10.0,105,78,27,0.0
2020-05-18T06:16:36+00:00,-37.8143195528537,144.94455185718834,0.93975,23.616,10.199999999999989,105,81,27,0.0
2020-05-18T06:16:39+00:00,-37.81416021287441,144.94448362849653,0.9594,23.547600000000003,10.399999999999977,108,76,27,0.0
2020-05-18T06:16:44+00:00,-37.813914623111486,144.94436443783343,0.991,22.273200000000003,9.199999999999989,111,71,27,0.0
2020-05-18T06:16:45+00:00,-37.81386801972985,144.94433543644845,0.99712,22.035600000000002,9.0,111,72,27,0.0
2020-05-18T06:16:51+00:00,-37.81358982436359,144.94414617307484,1.03406,22.4064,10.199999999999989,112,74,27,0.0
2020-05-18T06:16:52+00:00,-37.813549004495144,144.94410552084446,1.04032,22.5396,10.0,112,77,27,0.0
2020-05-18T06:16:55+00:00,-37.81342470087111,144.94399043731391,1.05927,22.741200000000003,9.199999999999989,112,76,27,0.0
2020-05-18T06:16:56+00:00,-37.81338153406978,144.94395649060607,1.06563,22.8744,9.0,112,79,27,0.0
2020-05-18T06:16:58+00:00,-37.81329553574324,144.94389136321843,1.07864,23.4144,9.199999999999989,113,77,27,0.0
2020-05-18T06:17:01+00:00,-37.81317936256528,144.94370461441576,1.0980699999999999,23.076,9.399999999999977,114,74,27,0.0
2020-05-18T06:17:03+00:00,-37.813098058104515,144.94359799660742,1.1107799999999999,22.8744,9.600000000000023,115,76,27,0.0
2020-05-18T06:17:05+00:00,-37.81301331706345,144.9434901215136,1.1234300000000002,22.672800000000002,9.0,115,83,27,0.0
2020-05-18T06:17:06+00:00,-37.81297140754759,144.9434264190495,1.1296700000000002,22.4712,8.600000000000023,115,59,26,0.0
2020-05-18T06:17:07+00:00,-37.81292815692723,144.94338157586753,1.13591,22.4388,8.199999999999989,115,59,26,0.0
2020-05-18T06:17:08+00:00,-37.81289127655327,144.94330286979675,1.1418599999999999,21.3984,8.0,115,59,26,0.0
2020-05-18T06:17:10+00:00,-37.812823466956615,144.94317890144885,1.1532200000000001,20.088,8.0,114,32,26,0.0
2020-05-18T06:17:11+00:00,-37.81279874034226,144.94312190450728,1.15863,19.4832,7.800000000000011,113,32,26,0.0
2020-05-18T06:17:13+00:00,-37.812773175537586,144.94303246960044,1.1689,18.306,8.399999999999977,112,0,26,0.0
2020-05-18T06:17:14+00:00,-37.81277351081371,144.94300229474902,1.17351,16.5924,8.399999999999977,111,0,26,0.0
2020-05-18T06:17:16+00:00,-37.81277577392757,144.94297865778208,1.1793900000000002,9.2052,8.800000000000011,111,0,26,0.0
2020-05-18T06:17:18+00:00,-37.81277577392757,144.94297865778208,1.18194,0.0,9.0,111,0,26,0.0
2020-05-18T06:18:45+00:00,-37.81274903565645,144.94288176298141,1.18194,12.261600000000001,7.399999999999977,110,77,27,0.0
2020-05-18T06:18:46+00:00,-37.812726655974984,144.94282895699143,1.18622,15.3864,7.199999999999989,110,77,27,0.0
2020-05-18T06:18:48+00:00,-37.81267133541405,144.94270691648126,1.1968699999999999,20.120400000000004,7.0,110,83,27,0.0
2020-05-18T06:18:51+00:00,-37.81259346753359,144.94249409995973,1.21712,25.2936,6.800000000000011,109,95,27,0.0
2020-05-18T06:18:52+00:00,-37.81256186775863,144.94242008775473,1.2241600000000001,25.362000000000002,6.600000000000023,109,95,27,0.0
2020-05-18T06:18:56+00:00,-37.8124304395169,144.94215304031968,1.25234,25.362000000000002,7.0,107,96,27,0.0
2020-05-18T06:19:02+00:00,-37.812228770926595,144.9417571630329,1.29523,25.8984,8.0,109,76,27,0.0
2020-05-18T06:19:03+00:00,-37.81219792552292,144.94168960489333,1.30232,25.5276,8.199999999999989,111,74,27,0.0
2020-05-18T06:19:07+00:00,-37.81206616200507,144.94143705815077,1.33059,25.192800000000002,8.199999999999989,114,0,27,0.0
2020-05-18T06:19:09+00:00,-37.811995167285204,144.9413094855845,1.34446,25.192800000000002,8.199999999999989,114,73,27,0.0
2020-05-18T06:19:11+00:00,-37.81193548813462,144.94116908870637,1.35845,25.192800000000002,8.800000000000011,118,79,27,0.0
2020-05-18T06:19:12+00:00,-37.811895087361336,144.94109784252942,1.36576,26.269199999999998,9.199999999999989,120,85,27,0.0
2020-05-18T06:19:14+00:00,-37.81181076541543,144.94095065630972,1.3813499999999999,28.785600000000002,9.600000000000023,121,83,27,0.0
2020-05-18T06:19:16+00:00,-37.81173289753497,144.94080279953778,1.3973499999999999,28.785600000000002,9.800000000000011,124,82,27,0.0
2020-05-18T06:19:18+00:00,-37.81165670603514,144.940655361861,1.41325,28.450799999999997,9.800000000000011,127,83,27,0.0
2020-05-18T06:19:22+00:00,-37.81149309128523,144.94036853313446,1.44448,27.9468,9.199999999999989,126,80,27,0.0
2020-05-18T06:19:26+00:00,-37.81133878044784,144.94007776491344,1.47551,27.9468,8.800000000000011,123,81,27,0.0
2020-05-18T06:19:29+00:00,-37.81123316846788,144.93985111825168,1.4988800000000002,28.047600000000003,8.399999999999977,120,86,27,0.0
2020-05-18T06:19:31+00:00,-37.81116242520511,144.939701333642,1.5144300000000002,28.047600000000003,8.0,119,81,27,0.0
