timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_speed@km/h,enhanced_altitude@m,heart_rate@bpm,cadence@rpm,temperature@C,fractional_cadence@rpm
2021-11-21T02:50:03+00:00,,,0.0,0.0,465.79999999999995,60.0,0,31,0.0
2021-11-21T02:50:04+00:00,,,0.0,0.0,466.0,60.0,0,31,0.0
2021-11-21T02:50:06+00:00,,,0.0,0.0,466.4,65.0,0,31,0.0
2021-11-21T02:50:09+00:00,-36.71606342308223,146.84028916060925,0.0,0.0,465.79999999999995,69.0,0,31,0.0
2021-11-21T02:50:10+00:00,-36.71589972451329,146.8400147370994,0.0,0.0,466.79999999999995,70.0,0,31,0.0
2021-11-21T02:50:15+00:00,-36.716479919850826,146.84037775732577,0.00521,0.0,467.79999999999995,71.0,0,31,0.0
2021-11-21T02:50:17+00:00,-36.7165398504585,146.84038597159088,0.006719999999999999,2.5884,468.0,70.0,0,31,0.0
2021-11-21T02:50:23+00:00,-36.71654798090458,146.84036820195615,0.009710000000000002,0.0,468.79999999999995,69.0,0,31,0.0
2021-11-21T02:50:29+00:00,-36.71653247438371,146.8403405416757,0.014039999999999999,0.0,468.79999999999995,70.0,72,31,0.5
2021-11-21T02:50:30+00:00,-36.71652887016535,146.8403374403715,0.01445,0.8172,469.0,70.0,72,31,0.5
2021-11-21T02:50:32+00:00,-36.71651788987219,146.84034364297986,0.01508,2.1204,469.20000000000005,69.0,70,31,0.5
2021-11-21T02:50:37+00:00,-36.71643725596368,146.8403117917478,0.02082,3.1068000000000002,469.79999999999995,68.0,0,31,0.0
2021-11-21T02:50:39+00:00,-36.71642912551761,146.84030625969172,0.02181,2.6712000000000002,470.20000000000005,69.0,0,31,0.0
2021-11-21T02:50:43+00:00,-36.71642987988889,146.84027968905866,0.02413,0.0,471.0,69.0,0,31,0.0
2021-11-21T02:50:46+00:00,-36.71643205918372,146.84025722555816,0.02623,0.0,471.4,70.0,0,31,0.0
2021-11-21T02:50:49+00:00,-36.71643457375467,146.8402483407408,0.027129999999999998,0.0,471.79999999999995,74.0,73,31,0.0
2021-11-21T02:50:50+00:00,-36.71643708832562,146.84025001712143,0.027129999999999998,0.0,472.20000000000005,78.0,73,31,0.5
2021-11-21T02:50:52+00:00,-36.71642686240375,146.8402494303882,0.02846,0.0,472.4,82.0,73,31,0.5
2021-11-21T02:50:53+00:00,-36.716407500207424,146.84024917893112,0.03059,0.0,472.4,85.0,0,31,0.0
2021-11-21T02:50:54+00:00,-36.71640733256936,146.84025160968304,0.030600000000000002,1.0512,472.4,89.0,0,31,0.0
2021-11-21T02:50:55+00:00,-36.7164034768939,146.840248843655,0.031039999999999998,1.0512,472.4,94.0,0,31,0.0
2021-11-21T02:50:56+00:00,-36.716400207951665,146.84025647118688,0.031039999999999998,1.0512,472.6,97.0,0,31,0.0
2021-11-21T02:50:58+00:00,-36.71641856431961,146.84027281589806,0.03318,0.0,472.6,101.0,0,31,0.0
2021-11-21T02:51:00+00:00,-36.71642007306218,146.84027004987,0.03344,0.0,472.6,105.0,0,31,0.0
2021-11-21T02:51:02+00:00,-36.716417307034135,146.8402660265565,0.03344,0.0,472.6,108.0,0,31,0.0
2021-11-21T02:51:06+00:00,-36.716418229043484,146.84024750255048,0.035,0.0,472.79999999999995,111.0,0,31,0.0
2021-11-21T02:51:08+00:00,-36.71640783548355,146.84023811481893,0.03639,0.0,472.79999999999995,111.0,0,31,0.0
2021-11-21T02:51:14+00:00,-36.71639258041978,146.8401944451034,0.04083,0.0,472.79999999999995,110.0,41,31,0.0
2021-11-21T02:51:16+00:00,-36.71638956293464,146.8401820398867,0.04213,0.0,473.20000000000005,109.0,41,31,0.0
2021-11-21T02:51:17+00:00,-36.71638662926853,146.84017323888838,0.04294,1.0728,473.4,110.0,72,31,0.0
2021-11-21T02:51:23+00:00,-36.716379756107926,146.8401257134974,0.04721,3.3804,474.20000000000005,109.0,67,31,0.0
2021-11-21T02:51:24+00:00,-36.71638394705951,146.84011976234615,0.047740000000000005,3.5784000000000002,474.20000000000005,110.0,67,31,0.0
2021-11-21T02:51:26+00:00,-36.71641370281577,146.8401172477752,0.05061,3.8484,474.4,111.0,0,31,0.0
2021-11-21T02:51:27+00:00,-36.7164225038141,146.84012143872678,0.05104,3.8484,474.6,111.0,0,31,0.0
2021-11-21T02:51:29+00:00,-36.716430047526956,146.84012814424932,0.05148,3.8124,475.20000000000005,112.0,0,31,0.0
2021-11-21T02:51:31+00:00,-36.716430047526956,146.84012956917286,0.05181,0.0,475.6,111.0,0,31,0.0
2021-11-21T02:51:37+00:00,-36.71643960289657,146.8401426449418,0.05329,0.0,476.20000000000005,111.0,0,31,0.0
2021-11-21T02:51:39+00:00,-36.71643666923046,146.84015328995883,0.053939999999999995,0.0,476.20000000000005,114.0,0,31,0.0
2021-11-21T02:51:42+00:00,-36.71643113717437,146.84015999548137,0.054020000000000006,0.0,476.20000000000005,115.0,0,31,0.0
2021-11-21T02:51:48+00:00,-36.716441698372364,146.84017919003963,0.0559,0.0,476.20000000000005,114.0,0,31,0.0
2021-11-21T02:51:54+00:00,-36.71644387766719,146.84013426303864,0.06222,0.0,476.20000000000005,114.0,0,31,0.0
2021-11-21T02:51:56+00:00,-36.71644010581076,146.84013937599957,0.06240999999999999,0.0,476.4,114.0,0,31,0.0
2021-11-21T02:52:02+00:00,-36.71647463925183,146.84014733880758,0.06613,0.0,476.4,113.0,0,31,0.0
2021-11-21T02:52:04+00:00,-36.71648411080241,146.8401344306767,0.06761,0.0,476.6,110.0,0,31,0.0
2021-11-21T02:52:05+00:00,-36.71648939140141,146.84013225138187,0.06820999999999999,0.0,476.79999999999995,110.0,0,31,0.0
2021-11-21T02:52:09+00:00,-36.71651587821543,146.84012311510742,0.07112,0.0,477.20000000000005,113.0,0,31,0.0
2021-11-21T02:52:12+00:00,-36.716537084430456,146.84012395329773,0.07256,0.0,477.6,112.0,0,31,0.0
2021-11-21T02:52:14+00:00,-36.71654462814331,146.84012923389673,0.07346,0.0,477.79999999999995,111.0,0,31,0.0
2021-11-21T02:52:17+00:00,-36.7165691871196,146.8401201814413,0.07625,0.0,478.0,112.0,0,31,0.0
2021-11-21T02:52:21+00:00,-36.71659651212394,146.8401043396443,0.07962000000000001,0.0,479.20000000000005,112.0,47,31,0.0
2021-11-21T02:52:23+00:00,-36.71660112217069,146.84009570628405,0.08041,0.0,479.6,112.0,46,31,0.5
2021-11-21T02:52:27+00:00,-36.71662459149957,146.8400860670954,0.08372,1.8504,480.20000000000005,112.0,46,31,0.5
2021-11-21T02:52:31+00:00,-36.7166402656585,146.8400921858847,0.08525,2.9592,480.79999999999995,111.0,0,31,0.0
2021-11-21T02:52:36+00:00,-36.71665552072227,146.8400910962373,0.08716,0.0,481.4,109.0,0,31,0.0
2021-11-21T02:52:39+00:00,-36.71666817739606,146.8400693871081,0.0878,0.0,481.4,106.0,0,31,0.0
2021-11-21T02:52:40+00:00,-36.71667362563312,146.8400715664029,0.08842,0.0,481.4,104.0,0,31,0.0
2021-11-21T02:52:46+00:00,-36.71667940914631,146.84006527997553,0.08882,0.0,481.4,102.0,0,32,0.0
2021-11-21T02:52:49+00:00,-36.71669122762978,146.8400596641004,0.08964,0.0,481.4,100.0,0,32,0.0
2021-11-21T02:52:55+00:00,-36.71670438721776,146.84002119116485,0.09326999999999999,0.0,481.6,98.0,44,32,0.0
2021-11-21T02:52:57+00:00,-36.716710422188044,146.84001331217587,0.0943,0.0,481.79999999999995,99.0,42,32,0.0
2021-11-21T02:53:00+00:00,-36.716727605089545,146.8399893399328,0.09711,1.0224,482.4,99.0,40,32,0.5
